numerical_feature_0,numerical_feature_1,numerical_feature_2,numerical_feature_3,numerical_feature_4,numerical_feature_5,categorical_feature_0,categorical_feature_1,categorical_feature_2,categorical_feature_3,target
,-0.18588543607289654,-0.6878340378587985,,-0.25106441780818733,-0.5865289930926361,C,C,A,D,1
-1.1175193081336863,0.35820663387037477,-2.0881630118704533,0.9593525618807989,,,B,B,B,A,0
,-0.5537089930758496,-0.5038478135458709,-0.11232295835410208,-1.3762781443456042,0.501987657388833,B,,D,C,1
-2.689580135046741,0.28020554105019435,5.846621115272042,4.479327181247016,3.3384559969801835,3.089889607686385,D,C,A,D,1
1.7643821673919793,-0.5276851944169594,-1.1634399602585686,-0.910635158926385,0.02407536137702515,0.7030651467411015,B,B,A,D,1
1.2514480166591329,0.5273096933995635,-2.692433889151518,-1.1136063956044147,0.04874957468745089,-0.16046355181704455,B,C,,B,1
-2.1401128126837268,-1.2422492314691227,-1.11067800390592,1.4072728218811146,0.09421990558450044,-2.034248859510923,B,D,C,A,0
-0.8439724175231544,-0.5375769410007443,-0.47520613263952055,1.9269228868153132,1.804739319007156,-1.5474221283691512,B,C,C,B,0
1.7912646111747281,0.7590326768672186,-8.18371777879604,-3.3246930228559077,0.43742424091225374,0.9384154217891143,A,,A,A,1
0.07339819026283023,0.993334501607768,-1.6049571153136448,,1.2970526260309014,-2.0711798825804664,C,B,B,B,0
-0.24913899315077592,0.9311159083909344,-5.940944841477631,-2.7315260388248173,-1.6751161864490105,0.7872729880011845,A,D,A,A,0
0.6050500250190016,-0.487357365983966,-5.093374713151104,-0.16340834847291857,-0.9523712796382,-0.49529607088106914,A,C,B,B,1
-0.8465289861445227,1.5812719516191547,1.2902533366838356,1.126214269493224,4.022248545834543,-2.2456704382724957,D,D,C,A,0
0.5300339985996774,1.1061868381238813,-3.6287125671039466,-0.7483130597852063,-0.012315738915810615,0.3481068147147108,A,B,A,C,1
2.1261172651885927,-1.2495559027394803,-3.1622232997024433,-1.8242718633691,0.30963354546673894,0.9742622630864519,B,C,B,B,1
2.842210825247399,-0.5147916994996568,-5.528336723136534,-1.714434314547687,1.0245220853564674,0.7212781292490482,A,D,B,A,1
0.4393963595683511,-0.6886180485624596,-3.3211269714734755,-0.6880473275199557,0.4076651119075967,0.5117309642699077,A,A,A,B,1
1.9743568484658625,-1.296833847167973,-1.0948274666478657,-0.890122919330735,1.2998582698502876,1.5790894560712077,C,C,A,D,1
0.04784099207160608,0.9149333898817024,-0.5774314662396104,-1.0924141563213916,0.8766357124903856,0.33653838187097995,D,B,C,A,0
1.5424295587540575,-1.8155416295253364,-0.3521920923498188,,0.29302972741391053,-0.6973091506990274,C,A,D,B,0
0.3649843919685881,-0.026483628288828647,1.42427379553701,1.5683163571684553,2.55515286740262,-1.2447668741691826,C,D,A,D,1
1.7459996255433587,-0.12452242443886458,-0.6976764793101226,-1.5708826817936097,1.69540469960565,1.1917378358214277,D,C,B,B,1
1.1050157285449356,1.1604018292673417,-2.03413715650194,-0.18504627792112668,3.948174305812718,0.9142595447941229,D,A,C,A,1
0.514970584820805,-0.7350729836273577,4.469540934725045,0.22169810440591883,3.262357708235703,1.8348201445867027,D,C,D,D,0
-2.209597534345324,1.8103275907226957,-2.322713403409135,1.5073167720243386,0.9993896492783959,0.622932269811964,,B,B,A,0
-1.459359141896437,1.2557661752685587,1.4349512653172969,1.846808401890814,1.6722361874289309,-2.161596133238537,C,C,B,D,1
0.07587947164691244,-1.4845315419310572,-4.740778716381212,-0.7704904653190642,0.4966163380380417,-0.1270369028750425,A,A,A,B,1
0.19204569238113045,0.26252801232332496,3.1901909013290757,1.8436560371869417,-1.5798512514534404,-0.5478152367265949,C,A,,C,1
-2.2590226572921575,0.4631620978788213,-0.4804073724567439,2.188232382941408,-1.2867213128774213,1.0425415920925094,A,B,D,B,0
-1.8447797057176478,0.13617467474782943,-0.4428005875955981,1.3892889789190312,1.4989342637697154,0.6009383807117261,C,C,B,B,0
,0.7933493236860584,-0.28322400255310254,-0.1806941371097655,2.523662100536388,-1.314170759104837,D,B,C,A,0
0.10078553697638182,-1.0837353699401664,-1.2802540063706644,-1.7643585940742819,,1.9757358680726427,D,A,B,A,0
1.366613827554107,-0.9125077743940353,-1.5658950457008225,-0.41550073904843154,0.5321508792853051,1.1364705083670374,C,A,D,A,0
0.5537390928321763,-0.10213305824070133,,-0.3781893319354042,1.4774130162456236,-1.1766718290700633,D,D,C,B,0
-0.07171646184042535,0.9738462572598192,1.3940110588504606,0.6725495991277559,3.5023445903542374,-0.34670953287600176,D,A,C,B,0
1.035712618173229,2.0026827664085918,1.579410137469687,0.8053823772329264,2.150791537185766,,C,C,B,D,1
-0.5381694772094527,0.824451800227485,-0.0507622653707705,4.2035013388542435,-2.245450494229833,1.03619775101211,,C,D,D,1
-0.09748864898458609,-1.7055515908996055,1.4254040139552815,0.3629825176963624,,-0.2759154704361769,D,A,B,D,0
0.5200326765201788,0.6037041551226275,-3.3909097763665748,-0.5587220167581594,-0.11627441753059231,-1.1212013268388503,A,B,A,C,1
0.6564501396109288,-0.2689161946978014,4.879825810693927,1.5686127074919158,4.928960836848006,-1.9792058592406632,D,A,D,D,0
0.7793612212505283,-0.4216085853111195,-0.029721098168238466,0.27407778288034,4.837173022464135,0.23424404203927096,D,A,C,A,1
1.090340242653046,0.15359913525416638,-2.699152678011467,-2.2984343505567963,-0.38708417258656436,0.6109643442466431,C,A,C,A,0
1.81585577620222,-0.40609112889156374,-5.494301241188285,-1.319438587658391,-0.25077757507145537,0.4846907796184085,A,B,A,B,1
0.31299397823965036,0.34257183153145665,-2.2103946837714643,-0.7967795278252185,-0.8965442162687427,0.0694916127196336,B,C,B,C,1
-1.0512411707915343,-0.3319944588800761,0.20152224683983347,0.713373143607029,-0.30517847984964463,1.3213162028034042,B,B,A,D,1
-1.4394208833533422,-0.6892040470850336,-1.1810587014939484,-0.788471228948506,-0.9643727374726481,-0.29428061256134996,C,C,A,B,0
1.4216009416172612,-0.9106425200879945,-7.079115808754139,-2.0838604024560823,1.0527394592898078,-2.1670900615257573,A,A,A,A,1
,0.6846612305437452,-3.499764073838219,-3.0929808119628652,0.4803512031328465,-0.39354631987318744,C,C,,B,1
1.5724980872202097,2.024868940495847,-1.1327190157330569,-0.27347685467036564,5.088120258153862,-0.18239698738255672,D,A,C,A,1
-0.8714230711066815,-0.33394559630536247,3.368446329659692,0.9721532636922094,-0.1343884523680996,0.2128198468830529,C,D,A,D,1
-1.2721851777671733,-0.17414071713024398,-1.3131143262931513,2.049504681893972,1.8965562905815632,0.8686752713391771,B,B,B,B,0
0.48298997078423367,1.300248944252042,-4.102342828764496,-0.006555254568650222,-0.3055235642997456,-0.63057816231632,A,A,A,C,1
-0.4331845051077021,-2.785405872725681,-2.4843463551707043,1.1785764831629195,-2.603756178866605,0.673636365708623,A,B,D,B,1
-0.633868383986594,-0.641146634452866,0.4936572216316837,1.9008056132863866,,-0.3163355447400646,A,D,B,D,1
0.086713871995175,-0.2025229974690826,-0.5381268032657743,-1.2243581641994796,0.9264819873404452,-0.1317581881917793,D,B,B,B,1
1.2233808883260213,-1.5117871459689358,-5.5944584107717175,-2.5847067905549026,-0.08895218067893873,1.4808862906533322,B,A,A,A,1
-2.679611236435713,-0.8878557074772063,-2.7870263407847498,5.3488357290333495,4.299513223145481,-0.8605072511002159,A,D,A,B,0
0.9350663193087987,0.5417376476161898,3.16629817226058,0.954458512529083,,-0.3832148369586158,,A,D,D,0
1.292818199540894,1.7111072916770502,0.27382718192925565,2.5802852751300205,4.003432139654827,-0.3636132959016177,C,A,D,C,0
-2.631116926812299,-0.677113945880534,-5.001523077818361,0.604609114128137,-0.26130666274502956,-0.17436412025215542,A,A,A,A,0
0.4906735512256438,-0.5660145827367714,2.973032694881553,-0.07788540377959866,0.4076713919893985,0.3160681424016308,D,B,A,D,1
1.1087884280202958,,1.2570484109881173,-0.0022017705342933123,1.8745930043597365,-0.675087578960491,D,B,D,C,0
1.458495151731916,0.9230132368944995,-1.6824144606222848,1.8098240971517394,3.925269824913715,-1.290943250325217,B,C,D,B,0
-1.6960328324320382,0.8055804745307268,0.6712477117511887,,0.4239720409093308,,B,A,B,D,1
-1.7700427755062456,-0.08966392153963396,1.3631806251902987,2.481738723958275,0.2662860473370511,0.9097833451011628,A,C,A,D,1
0.9120910615397326,0.8209228791097093,-0.6802899366024934,0.6668217771079997,4.003711430802842,1.738397194049411,D,A,C,B,1
4.048509323540868,-0.5228525870362869,-4.804422297683906,-2.3005071578946086,3.405395464282443,0.13281753341626526,C,A,C,A,1
0.6222968917884539,0.0225129743977275,-2.8761957940461502,-3.532540725666247,-1.4695420017119334,-1.5120063120615763,D,D,A,A,0
2.3487445807529177,-0.5322617261715757,-4.274823955548307,-1.190893964871008,0.49717242293114683,0.08695970203716943,A,A,B,B,1
-0.6326837017599973,0.9952903995220314,-1.8235742515401037,-2.090563107967749,-1.714410666888805,-0.061229375201977056,C,B,B,A,1
,,-0.40005797256010206,3.046323621621923,1.992628991383309,-2.22878826602625,A,D,D,B,0
2.1225866220743823,-2.0130006323096805,0.26820424925728426,-1.6844334999014778,-1.1377036593968044,1.096542795975214,D,A,D,A,1
0.02941646440014689,-1.0642447119332241,-2.522410037261708,1.095225546252303,2.944733319211169,1.7670244943958617,B,A,C,A,0
,-0.7815044632739434,-1.8670125400681536,-3.9398776171258865,-1.235660620282947,-0.02208631499157738,D,D,B,A,0
1.0707420244848982,0.30885264878715324,3.5613974015496854,-0.6210982876845887,1.1154047348607066,,D,C,C,,0
-0.8863378683964909,-0.0850731748251321,0.32168199959686145,0.3220520185090117,-1.867854022395632,,B,B,C,C,1
-0.36431683556792516,-0.9083780929706866,-4.798148646964467,-0.20896301701080042,-2.129173358035896,-0.8955045203086053,A,B,A,D,1
-0.15639946650506442,-1.5833055896271162,-1.9922795063002714,1.5187285689865433,2.0978225833222037,-1.7959914814097162,B,A,C,A,0
-2.471469756357914,0.8222321820393413,-0.38455719891744516,3.0328904746289598,0.3483865151026784,2.0905299019716126,A,A,D,B,0
2.7505640356277805,-0.668876034443013,0.8393522559857947,-1.2408137343986987,-0.744248300086455,0.9118317785133704,C,B,D,D,0
0.37893954044017497,-1.7249168959418097,0.6741272537779495,-0.5201228706145478,0.9936936571123997,0.5983301738078541,D,B,,B,0
0.009729658896811877,-0.7812724996943938,3.174025955866849,1.7328335440331177,4.512251968924117,-0.6681359300316102,D,A,D,,0
0.18634945146091408,-1.0049759150998872,-0.609570317786604,0.8563920820422728,1.0067441526681076,-1.8115918203349892,B,D,,D,1
-0.22667835119027924,-0.4227988546098636,1.524010845215387,1.2715276494384025,-2.3512247427752726,0.6596522987772498,B,A,D,C,1
0.0374980695621725,0.09119636937142765,,2.2726650952972576,3.3391845649802594,0.6472865640460312,C,A,C,C,0
3.2748245722582885,-1.2500735179709248,0.5132528925014332,-0.40410434723083194,-0.1605085633369996,-0.050169267633882464,C,B,D,D,0
0.4629309432474542,-0.9998952922481001,-1.3837189105569256,0.1230493570954671,0.7473471390234876,-0.3416466956483962,,D,B,C,1
0.668869032861447,-0.006752405155139963,-1.1251730556384314,1.0928260085778063,-1.9082654142588662,-0.3992821430855018,A,B,D,C,1
0.5286494566400515,-0.3814045304714144,-3.332804010652552,-0.38446445587011563,-1.2991185602190083,0.48422077434684196,A,D,C,A,1
0.997265884774769,1.441805329015908,0.34946852232487025,-0.09462823184897722,1.3772851668756072,-0.11149078712511215,D,B,D,,0
0.5369192449647087,-0.15742133377341097,-0.9173143136222289,2.293711849409012,1.7308431260899488,1.1263475324349776,A,D,D,B,0
1.652632257829361,-1.7164831767444462,1.2651426870999778,-2.1249715663653723,0.5562765558238234,-0.7379585563250161,D,B,A,D,1
2.44736068141344,0.22441720794411618,1.0060481955170415,-0.09560781178844309,0.9527725082556104,0.9480843874360897,C,A,D,D,0
0.37579892580844665,0.2530084866777919,-1.036239032963214,3.8488681002705225,-1.7399970894795236,-0.056014671833671356,A,D,D,,1
-2.0471266747060968,-1.2098121970579119,-5.140778485154159,1.7207705470783283,0.9856752980627232,2.105161380972418,A,C,A,A,0
1.6726035026936295,0.01920596800369154,-0.35083408232825447,-0.03220051456615379,0.8841137156187654,0.8624022887588952,C,B,D,C,0
0.16991172591995451,,-1.4835700080633623,0.42669946696135075,1.0309060005076311,0.06812285014065171,B,B,C,B,0
2.4224161210867114,-0.036376623659504295,-3.1559253847043824,-0.4972431387327556,2.262954214169552,-0.8235226168569771,B,C,C,B,1
2.3360319747919123,1.1340005008147496,-7.322053146155591,-2.9186790822007516,,0.8056510328936717,A,A,A,A,1
-0.6434193575139937,0.8628761738997408,-2.9609474765217056,-1.0132512871594377,-0.12136049164373341,-0.022468976674567223,B,D,A,B,0
-2.4569828559430524,2.0548546198131667,2.01245354812041,2.7947961713255367,-1.6764968760008148,0.9739051199932285,A,C,D,D,0
1.7863486925564795,-0.46621078219393086,-0.7272847259039601,-1.9398191449332292,1.2161978316588837,1.0015304243744003,D,B,B,C,1
0.8650028719837599,-0.6493103753703896,0.6086289747009104,-1.2422587880493137,0.025015729472217307,0.5983980076204188,C,D,A,D,1
2.43732225812213,,-3.7070649158763764,-1.6815217743769024,0.03364694324647932,-2.838840330783193,B,C,B,B,1
0.9739467805269103,,-1.3020142366983607,0.4952970344312524,3.668041226881156,-1.3236153984890395,D,C,C,A,1
-0.17437386439097735,-0.26432148874017936,,1.0558975369822539,2.344328009774391,1.2802152727174614,C,D,A,D,1
-0.1418889964733241,0.7536938995540108,1.655107176418622,0.6397795694464435,1.2243068765569878,-1.7305061086190907,D,C,C,C,1
,-1.7179573137198072,-1.4051240924774315,0.6530903258157684,1.972532700073327,0.0907909029671071,B,C,A,C,1
-0.3619876859883745,0.23286061196457572,-1.497064543173132,0.9625229478679639,1.2541562454946953,0.4106745854198008,B,D,C,B,0
3.594589928303486,0.7552429989905723,-8.487341367077198,-3.6597816001472463,0.5015357501209683,2.3402964980453067,A,B,A,A,1
,0.8501865538483758,-2.179366942075706,-0.25972581575775133,-2.4655203206047345,0.005685698039677293,A,A,D,A,1
0.4355704532788023,-1.3184181401263892,-2.2170781866342235,-0.22160350451583674,2.1895396873922466,0.610511002359014,C,D,A,B,1
2.2199066326838146,-1.5580727358535134,-0.17200560902510248,-3.3739379240455216,0.09926479023829315,1.974396744480029,D,B,A,D,1
3.080553240039337,0.5924779841207163,-0.9352181965161296,-1.1220050154038865,-1.034101694114967,0.00397495651718248,B,A,D,D,0
-0.535469834098818,1.5444420988742655,,0.5521845838120586,1.814646352442754,-0.873668891922626,A,D,,A,0
-1.8750821996286713,-0.3872493659789524,-2.121285387921604,1.4147685062178241,1.739858742870572,0.26669978950207235,B,D,B,A,0
1.8878016914592692,0.11159971690151374,-2.159278088459364,-2.3038454860415643,0.22067239303831743,-0.6935408894621853,C,C,B,,1
0.04802163649030455,0.9997148032654405,-0.10852795069719538,-0.7648559066279056,1.4436085434223624,-1.2039381307977697,D,B,C,B,0
-1.6809493616289828,-0.09020717500783575,-3.6942248854034663,-0.2868977990318577,,0.8635713591358122,A,B,A,A,0
-1.1888422787517787,0.09427929361427935,2.3504930884204125,,2.571362326128945,1.2123681179019035,D,D,A,D,1
0.7626591277043187,0.30983759319992266,-0.648597524164308,-1.5755306431913594,-0.4718557156318868,-0.19678094887698314,D,D,D,A,0
